Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text
2018,CA,California,Alameda,06001,06001410300,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,11.0,,,10.3,11.8,3536,POINT (-122.1661325 37.74666707),06001410300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001410400,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.8,,,10.1,11.4,3792,POINT (-122.1621798 37.74080718),06001410400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001410500,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,13.3,,,12.4,14.2,2193,POINT (-122.2889332 37.81002132),06001410500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001420100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.0,,,7.7,8.6,2355,POINT (-122.2909397 37.89480878),06001420100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001420200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.0,,,7.6,8.3,2898,POINT (-122.2974312 37.89447978),06001420200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001420300,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.9,,,7.5,8.3,4571,POINT (-122.3072109 37.89244646),06001420300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001420400,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.2,,,6.8,7.7,3124,POINT (-122.3088598 37.88569827),06001420400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001420500,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.9,8.8,2308,POINT (-122.2949574 37.88661946),06001420500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001420600,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.1,,,7.8,8.6,3283,POINT (-122.2870865 37.88703622),06001420600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001421100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.7,,,7.4,8.1,1992,POINT (-122.2661875 37.89939465),06001421100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001421200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.9,,,7.6,8.3,3563,POINT (-122.2746886 37.89736139),06001421200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001421300,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,7.8,8.7,3844,POINT (-122.2812939 37.89108421),06001421300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001421400,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.8,9.0,1593,POINT (-122.270879 37.88838512),06001421400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001421500,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.0,,,7.6,8.5,3640,POINT (-122.2595154 37.89173257),06001421500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001421600,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.9,,,7.6,8.2,3558,POINT (-122.2558556 37.88398054),06001421600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001421700,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,7.9,8.7,3198,POINT (-122.2701502 37.88197496),06001421700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001421800,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,8.0,8.7,2007,POINT (-122.2781707 37.88032278),06001421800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001421900,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.2,8.8,3632,POINT (-122.2895708 37.87943937),06001421900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001422000,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.6,,,9.3,10.2,1756,POINT (-122.302762 37.86600344),06001422000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001422100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.9,,,8.6,9.3,2685,POINT (-122.2965511 37.87334156),06001422100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001422200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.3,9.2,3144,POINT (-122.2878001 37.87288138),06001422200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001422300,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.2,8.8,3387,POINT (-122.2779124 37.87407471),06001422300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001422400,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,8.1,8.8,4196,POINT (-122.2695835 37.87525688),06001422400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001422500,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.2,,,8.5,10.3,4658,POINT (-122.2604 37.87730872),06001422500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001422600,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,7.4,8.9,1215,POINT (-122.2544733 37.8737573),06001422600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001422700,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.9,,,10.1,11.8,4885,POINT (-122.2493032 37.86796313),06001422700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001422800,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.8,,,10.3,11.4,8368,POINT (-122.259952 37.86676976),06001422800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001422900,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.7,,,9.1,10.5,4336,POINT (-122.269231 37.86786582),06001422900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001423000,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.1,8.8,4396,POINT (-122.2771222 37.86684042),06001423000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001423100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.1,,,8.8,9.5,3964,POINT (-122.2863065 37.8657847),06001423100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001423200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.0,,,9.5,10.5,2794,POINT (-122.2936544 37.86449516),06001423200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001423300,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.7,,,9.3,10.1,3647,POINT (-122.2841772 37.85731689),06001423300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001423400,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.3,,,8.9,9.8,4685,POINT (-122.2758574 37.85836544),06001423400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001423500,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.3,,,9.0,9.6,3118,POINT (-122.2680296 37.85934364),06001423500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001423601,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.2,9.2,2642,POINT (-122.2587244 37.85887942),06001423601,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001423602,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.0,,,9.1,11.0,5659,POINT (-122.2592311 37.86317514),06001423602,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001423700,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.7,,,9.3,10.1,3633,POINT (-122.2489664 37.86187156),06001423700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001423800,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.1,,,7.9,8.5,2925,POINT (-122.2442623 37.85479159),06001423800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001423901,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.0,,,8.8,9.2,2020,POINT (-122.2674608 37.85238301),06001423901,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001423902,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.1,8.7,1552,POINT (-122.2571843 37.8545535),06001423902,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001424001,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.1,,,9.6,10.6,3716,POINT (-122.2746414 37.8503735),06001424001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001424002,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.0,,,9.6,10.4,2172,POINT (-122.2815555 37.85047114),06001424002,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001425101,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.8,,,7.5,8.2,1596,POINT (-122.3026738 37.8385263),06001425101,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001425102,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.6,,,7.3,8.0,2807,POINT (-122.2945975 37.83986456),06001425102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001425103,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.9,,,7.7,8.2,2502,POINT (-122.2897917 37.84263982),06001425103,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001425104,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.2,,,8.8,9.6,3175,POINT (-122.2834343 37.83266178),06001425104,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001426100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.7,,,7.4,8.1,5922,POINT (-122.2252626 37.8216305),06001426100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001426200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.9,,,7.6,8.4,4745,POINT (-122.2406301 37.82463041),06001426200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001427100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.9,8.7,3646,POINT (-122.2315481 37.76481425),06001427100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001427200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.9,,,8.5,9.3,4107,POINT (-122.2475037 37.77430272),06001427200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001427300,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,7.9,8.8,4896,POINT (-122.2675552 37.77997998),06001427300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001427600,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.6,,,9.1,10.0,4722,POINT (-122.283533 37.77783957),06001427600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001427700,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,7.9,8.6,4866,POINT (-122.2846858 37.77177816),06001427700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001427800,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.0,9.0,4640,POINT (-122.2691368 37.77150265),06001427800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001427900,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.3,9.1,4567,POINT (-122.2582249 37.76979918),06001427900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001428000,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.9,,,8.5,9.2,2928,POINT (-122.2475445 37.7666224),06001428000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001428100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.1,9.3,4651,POINT (-122.2346424 37.75987414),06001428100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001428200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.1,9.0,6259,POINT (-122.2404118 37.75523384),06001428200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001428301,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.5,,,7.1,7.9,6526,POINT (-122.2374965 37.73386451),06001428301,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001428302,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.3,,,6.9,7.7,7074,POINT (-122.2478394 37.74249311),06001428302,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001428400,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.9,8.7,4357,POINT (-122.2511759 37.76016142),06001428400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001428500,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.0,8.8,3183,POINT (-122.2590194 37.76156296),06001428500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001428600,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.7,,,7.4,8.1,3271,POINT (-122.2699997 37.76519059),06001428600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001428700,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.0,,,8.6,9.6,4119,POINT (-122.3045398 37.78467608),06001428700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001430101,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.5,,,7.2,8.0,6523,POINT (-122.0150736 37.72708202),06001430101,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001430102,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.0,8.7,2285,POINT (-122.0821133 37.76689749),06001430102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001430200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,8.0,8.7,6916,POINT (-122.0619031 37.72191952),06001430200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001430300,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.2,9.1,3670,POINT (-122.0835334 37.72150813),06001430300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001430400,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.2,9.1,2046,POINT (-122.10261 37.71994806),06001430400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001430500,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.6,,,9.2,9.9,6049,POINT (-122.1091189 37.70479672),06001430500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001430600,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.1,8.7,5887,POINT (-122.0969931 37.70420336),06001430600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001430700,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.1,8.9,3814,POINT (-122.0822351 37.7061124),06001430700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001430800,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.8,,,8.5,9.3,5394,POINT (-122.065015 37.69919703),06001430800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001430900,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.8,,,9.3,10.3,4681,POINT (-122.0828503 37.69826355),06001430900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001431000,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.9,,,8.6,9.3,2714,POINT (-122.0784041 37.6929301),06001431000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001431100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.4,,,9.0,9.8,3225,POINT (-122.0673181 37.6881191),06001431100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001431200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.4,8.9,5627,POINT (-122.0828942 37.68554201),06001431200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001432100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.0,,,8.6,9.4,3770,POINT (-122.1465786 37.73583862),06001432100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001432200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.3,,,8.9,9.7,4080,POINT (-122.1562242 37.73303383),06001432200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001432300,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.9,8.8,4656,POINT (-122.1655992 37.73088582),06001432300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001432400,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.2,,,8.8,9.6,5814,POINT (-122.1850173 37.71099366),06001432400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001432501,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.8,,,8.3,9.3,4839,POINT (-122.1661615 37.7167084),06001432501,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001432502,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.3,9.2,4485,POINT (-122.1735135 37.72347739),06001432502,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001432600,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.3,,,8.8,9.7,6842,POINT (-122.1552336 37.72265278),06001432600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001432700,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.0,,,8.7,9.5,2478,POINT (-122.1429417 37.72705447),06001432700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Alameda,06001,06001432800,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,8.0,8.5,3729,POINT (-122.1260787 37.72133869),06001432800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
